user_id,status_id,screen_name,account.type,class_type
3171109449,1253439084816547841,human#17,human,human
979586167405363200,1215903456780619777,bot#11,bot,rnn
1197916267975335939,1205629478828957697,bot#12,bot,rnn
901463089622781952,930254130425110529,bot#10,bot,others
901463089622781952,949370062875459584,bot#10,bot,others
1171026136723271685,1179332702501298177,bot#14,bot,gpt2
1174980053668524033,1175383171266953216,bot#4,bot,gpt2
1489591520,1005958939236696069,human#3,human,human
979586167405363200,1139469818942201859,bot#11,bot,rnn
15100219,1228141501072334849,human#6,human,human
979586167405363200,1170302981490610176,bot#11,bot,rnn
979586167405363200,1181265216404783104,bot#11,bot,rnn
1197916267975335939,1206186230494507009,bot#12,bot,rnn
16298441,1170501681051664384,human#4,human,human
18839785,1182706689960599558,human#11,human,human
343587159,1173450251438612482,human#1,human,human
1197916267975335939,1206601046782545925,bot#12,bot,rnn
901463089622781952,1192973061995155457,bot#10,bot,others
1171026136723271685,1174645565952581632,bot#14,bot,gpt2
15088390,1101528723679961089,human#10,human,human
901463089622781952,1141083752350699520,bot#10,bot,others
721352073925627907,1224747873239101440,human#7,human,human
1110307772783124480,1189874694662438914,bot#1,bot,others
1110686081341632512,1139170595403210758,bot#23,bot,others
1174980053668524033,1228143616662605827,bot#4,bot,gpt2
56276182,1047580557905813504,human#12,human,human
25073877,1202965331028971520,human#13,human,human
1110407881030017024,1177160916460113920,bot#9,bot,others
1112323801017008128,1131835850839379969,bot#22,bot,gpt2
721352073925627907,1225978367087788033,human#7,human,human
1171026136723271685,1222489571763675136,bot#14,bot,gpt2
18839785,1214710503437733890,human#11,human,human
3171109449,1043558071048527875,human#17,human,human
1218019760669020160,1226173844991377409,bot#13,bot,gpt2
73100160,1205110989907251200,human#14,human,human
1110307772783124480,1208477270530129921,bot#1,bot,others
25073877,1221255245117952000,human#13,human,human
3171109449,1220014292491284480,human#17,human,human
18839785,1132178182524755968,human#11,human,human
1110407881030017024,1183034619379060738,bot#9,bot,others
3171109449,983786326834204673,human#17,human,human
721352073925627907,1208841928164249600,human#7,human,human
721352073925627907,1219092714588782594,human#7,human,human
721352073925627907,1220501953525899264,human#7,human,human
1110686081341632512,1154874071273705472,bot#23,bot,others
1110686081341632512,1158407343882682368,bot#23,bot,others
1148250906166726656,1157080822308114432,bot#2,bot,gpt2
1148250906166726656,1152031551703715840,bot#2,bot,gpt2
25073877,1220018651362779136,human#13,human,human
1110686081341632512,1181267983458373632,bot#23,bot,others
1171026136723271685,1222127183059202049,bot#14,bot,gpt2
979586167405363200,1169849998726455299,bot#11,bot,rnn
25073877,1206260756859236352,human#13,human,human
1110686081341632512,1173537040882790402,bot#23,bot,others
1217299118776676352,1229524450846093324,bot#3,bot,gpt2
295218901,1218149033601990657,human#16,human,human
16298441,1172530269456224258,human#4,human,human
1218019760669020160,1226898627634847745,bot#13,bot,gpt2
1110407881030017024,1201788195500773376,bot#9,bot,others
1174980053668524033,1198122254732685312,bot#4,bot,gpt2
1174980053668524033,1205101241119825922,bot#4,bot,gpt2
16298441,1199346053876609025,human#4,human,human
25073877,1197229247930097664,human#13,human,human
1174980053668524033,1189761413310345216,bot#4,bot,gpt2
25073877,1279906540791779334,human#13,human,human
979586167405363200,1158072395082547200,bot#11,bot,rnn
901463089622781952,945564983764467713,bot#10,bot,others
25073877,1205320725692919808,human#13,human,human
16298441,1207449850054246400,human#4,human,human
979586167405363200,1192499240129286144,bot#11,bot,rnn
979586167405363200,1119025106229981185,bot#11,bot,rnn
979586167405363200,1211886989978427393,bot#11,bot,rnn
979586167405363200,1179906261497696256,bot#11,bot,rnn
15100219,1217549035269246976,human#6,human,human
705113652471439361,785955945339756544,bot#16,bot,rnn
1197716977982177280,1206513601160392704,bot#17,bot,gpt2
343587159,1191412927020097539,human#1,human,human
1213988022728810496,1224497803537285127,bot#8,bot,gpt2
15088390,1200250597644984320,human#10,human,human
1110686081341632512,1209745622091235328,bot#23,bot,others
16298441,827370147920879616,human#4,human,human
1489591520,1222367848762232834,human#3,human,human
15088390,1056915945988349954,human#10,human,human
979586167405363200,1217473802285633537,bot#11,bot,rnn
16298441,758794010949521408,human#4,human,human
16298441,1216392342384435200,human#4,human,human
1110686081341632512,1191203441776848896,bot#23,bot,others
25073877,1217965436119191553,human#13,human,human
1174980053668524033,1197092721187524609,bot#4,bot,gpt2
1174980053668524033,1204341484851519488,bot#4,bot,gpt2
73100160,1221836548867575812,human#14,human,human
16298441,943301850874433536,human#4,human,human
16298441,966131513669640192,human#4,human,human
1110407881030017024,1218760030318518272,bot#9,bot,others
1174980053668524033,1207237064527233024,bot#4,bot,gpt2
15088390,1056670107944906752,human#10,human,human
1148250906166726656,1162174385270263810,bot#2,bot,gpt2
979586167405363200,1156804036688936960,bot#11,bot,rnn
1174980053668524033,1205344846208290816,bot#4,bot,gpt2
721352073925627907,1210472986181922818,human#7,human,human
16298441,889176387692765184,human#4,human,human
1213988022728810496,1225766167530364929,bot#8,bot,gpt2
1174980053668524033,1185631953032114177,bot#4,bot,gpt2
1148250906166726656,1160694131376701441,bot#2,bot,gpt2
3171109449,1152550329180930054,human#17,human,human
16298441,1117250624049909760,human#4,human,human
901463089622781952,951091403987107840,bot#10,bot,others
3171109449,1179085604736438272,human#17,human,human
16298441,943658415892471809,human#4,human,human
15088390,1224834624641126400,human#10,human,human
73100160,1229451524121735169,human#14,human,human
1110686081341632512,1199447779279437825,bot#23,bot,others
16298441,1062481813421977600,human#4,human,human
1110407881030017024,1196880856876343296,bot#9,bot,others
721352073925627907,1223132250029473793,human#7,human,human
15100219,1229182244662710280,human#6,human,human
1110407881030017024,1169988662349586432,bot#9,bot,others
343587159,1218591651855093760,human#1,human,human
18839785,1247425313308434432,human#11,human,human
262794965,959631317724930048,human#8,human,human
16298441,1131277582534619140,human#4,human,human
16298441,852373090344554497,human#4,human,human
3171109449,1123293380883222529,human#17,human,human
831224281682034689,832638757715243008,bot#6,bot,rnn
15088390,1221188927555436546,human#10,human,human
16298441,835550920100446208,human#4,human,human
721352073925627907,1224535033362305024,human#7,human,human
15088390,1105482380825919489,human#10,human,human
16298441,1132445491705159680,human#4,human,human
3171109449,1082720245759033346,human#17,human,human
16298441,901532632424624130,human#4,human,human
979586167405363200,1159491748042723328,bot#11,bot,rnn
16298441,852273553290539008,human#4,human,human
1148250906166726656,1152308376161923072,bot#2,bot,gpt2
15088390,1218196106657464320,human#10,human,human
979586167405363200,1124158931633197056,bot#11,bot,rnn
1174980053668524033,1191077333941121024,bot#4,bot,gpt2
3171109449,1101594056529006592,human#17,human,human
979586167405363200,1119900875495919622,bot#11,bot,rnn
3171109449,1173988110671253510,human#17,human,human
1110407881030017024,1176828726845177859,bot#9,bot,others
18839785,1260928289125724163,human#11,human,human
18839785,1220703083115708417,human#11,human,human
343587159,1200254032608210946,human#1,human,human
1110407881030017024,1182068252513488901,bot#9,bot,others
3171109449,1201577715066949635,human#17,human,human
3171109449,1102787616636919809,human#17,human,human
979586167405363200,1192197248697790464,bot#11,bot,rnn
1110407881030017024,1224512936321806336,bot#9,bot,others
3171109449,1019054509937577984,human#17,human,human
15088390,1054422576510849024,human#10,human,human
979586167405363200,1180359246237466624,bot#11,bot,rnn
1171026136723271685,1227442204479754242,bot#14,bot,gpt2
15088390,1055495739948785664,human#10,human,human
1110307772783124480,1223440870956908545,bot#1,bot,others
1110307772783124480,1195854094117658624,bot#1,bot,others
979586167405363200,1181235015708889089,bot#11,bot,rnn
16298441,842168797805051904,human#4,human,human
16298441,910716499756818433,human#4,human,human
3171109449,1065780036643508226,human#17,human,human
15088390,1099578436819939329,human#10,human,human
1148250906166726656,1148779159818293250,bot#2,bot,gpt2
1110686081341632512,1185495841064112129,bot#23,bot,others
73100160,1214781508520689664,human#14,human,human
1174980053668524033,1196808598984298496,bot#4,bot,gpt2
25073877,1211051649009115136,human#13,human,human
343587159,1170746625100267521,human#1,human,human
3171109449,1148112693079003136,human#17,human,human
15088390,1073601763368853506,human#10,human,human
979586167405363200,1182714767032471552,bot#11,bot,rnn
1174980053668524033,1180912748890411009,bot#4,bot,gpt2
56276182,1097964041434206208,human#12,human,human
1174980053668524033,1188428127741067265,bot#4,bot,gpt2
1112323801017008128,1148099129232355329,bot#22,bot,gpt2
343587159,1228012602581647365,human#1,human,human
1174980053668524033,1188761826575769601,bot#4,bot,gpt2
16298441,1194178917554196480,human#4,human,human
1489591520,975468169153400832,human#3,human,human
1174980053668524033,1188215476461232139,bot#4,bot,gpt2
901463089622781952,948917076671922176,bot#10,bot,others
1033142532136415232,1174443978940461056,human#2,human,human
1110686081341632512,1164356548417609730,bot#23,bot,others
15088390,1192100482556125184,human#10,human,human
14260960,1241153073311035392,human#9,human,human
25073877,1195727879780360193,human#13,human,human
721352073925627907,1208105152516780032,human#7,human,human
25073877,1229756038469079040,human#13,human,human
16298441,1224074785107300352,human#4,human,human
979586167405363200,1197784061810364416,bot#11,bot,rnn
1110407881030017024,1170864426406174721,bot#9,bot,others
979586167405363200,1125578282915717120,bot#11,bot,rnn
1110686081341632512,1228831382148792321,bot#23,bot,others
3171109449,1067859822513741824,human#17,human,human
1174980053668524033,1209376914684563457,bot#4,bot,gpt2
1197716977982177280,1200630953221210112,bot#17,bot,gpt2
1110686081341632512,1197575436374401024,bot#23,bot,others
1110407881030017024,1183442307619512320,bot#9,bot,others
16298441,991495731470110720,human#4,human,human
1110686081341632512,1177342115107328001,bot#23,bot,others
15088390,1018886311409668096,human#10,human,human
979586167405363200,1195458739832152064,bot#11,bot,rnn
25073877,1209964406324510720,human#13,human,human
1197716977982177280,1200589200766259200,bot#17,bot,gpt2
15088390,1112410133890387968,human#10,human,human
15088390,1069003665657094144,human#10,human,human
16298441,955106867784626177,human#4,human,human
979586167405363200,1199867792800935936,bot#11,bot,rnn
3171109449,1033596495902253056,human#17,human,human
3171109449,1151616475645534208,human#17,human,human
1489591520,1077609922458603520,human#3,human,human
18839785,1256226944821100545,human#11,human,human
18839785,1211241571904970758,human#11,human,human
721352073925627907,1214672292673753088,human#7,human,human
16298441,882997049914007552,human#4,human,human
721352073925627907,1209491926195429376,human#7,human,human
1110407881030017024,1218186255889887232,bot#9,bot,others
1218019760669020160,1228831362335072257,bot#13,bot,gpt2
15088390,1008911048164851712,human#10,human,human
15088390,1094480777402712064,human#10,human,human
14260960,1175162499106258944,human#9,human,human
262794965,1035279139123523584,human#8,human,human
16298441,1214303845326540801,human#4,human,human
1110407881030017024,1192803993010860032,bot#9,bot,others
901463089622781952,946621957625200640,bot#10,bot,others
1110686081341632512,1132315426094895104,bot#23,bot,others
1110686081341632512,1129235123403026432,bot#23,bot,others
1174980053668524033,1222546089372520448,bot#4,bot,gpt2
18839785,1264119016542531584,human#11,human,human
16298441,761325041871126528,human#4,human,human
1110407881030017024,1215453234350804992,bot#9,bot,others
343587159,1202813924917366786,human#1,human,human
1110307772783124480,1205034586297651201,bot#1,bot,others
16298441,758614547561414657,human#4,human,human
1174980053668524033,1196473143138893827,bot#4,bot,gpt2
1197916267975335939,1212426710513332224,bot#12,bot,rnn
16298441,1153806805979430914,human#4,human,human
1033142532136415232,1220353199825129474,human#2,human,human
1174980053668524033,1185495051058724864,bot#4,bot,gpt2
15088390,1085444842987999232,human#10,human,human
1174980053668524033,1193082295089012736,bot#4,bot,gpt2
16298441,1246620722161528832,human#4,human,human
1174980053668524033,1181969067374206977,bot#4,bot,gpt2
1110686081341632512,1167920025870594050,bot#23,bot,others
1197716977982177280,1198817089211052034,bot#17,bot,gpt2
721352073925627907,1228856184284692481,human#7,human,human
979586167405363200,1178909694171107329,bot#11,bot,rnn
14260960,1247963767448666118,human#9,human,human
1110407881030017024,1225690697920991234,bot#9,bot,others
16298441,1240928072624300038,human#4,human,human
979586167405363200,1176221982725038081,bot#11,bot,rnn
979586167405363200,1125970871061848064,bot#11,bot,rnn
1110686081341632512,1127755374369492992,bot#23,bot,others
1197916267975335939,1209257532113461249,bot#12,bot,rnn
901463089622781952,935206732975939584,bot#10,bot,others
18839785,1111665789591937024,human#11,human,human
1174980053668524033,1205922653674057730,bot#4,bot,gpt2
18839785,1268912582267678720,human#11,human,human
1110686081341632512,1218775126256181248,bot#23,bot,others
1148250906166726656,1148290353386151937,bot#2,bot,gpt2
15088390,1115253651042209793,human#10,human,human
262794965,837754422633476096,human#8,human,human
3171109449,1164745064792203265,human#17,human,human
1218019760669020160,1228468967930499077,bot#13,bot,gpt2
15088390,1022859046443859968,human#10,human,human
15088390,1130221895016517632,human#10,human,human
979586167405363200,1186097053132193792,bot#11,bot,rnn
1110686081341632512,1140499347647295488,bot#23,bot,others
1174980053668524033,1224626201882451968,bot#4,bot,gpt2
1171026136723271685,1175647665553649665,bot#14,bot,gpt2
1110686081341632512,1184197282612178945,bot#23,bot,others
1110407881030017024,1218488234298105857,bot#9,bot,others
1197916267975335939,1204268398936547328,bot#12,bot,rnn
25073877,1194990643338268672,human#13,human,human
1197716977982177280,1205284654791712768,bot#17,bot,gpt2
56276182,1104177354581012481,human#12,human,human
16298441,744673431329902592,human#4,human,human
15088390,1029385496487706624,human#10,human,human
1171026136723271685,1173110950246977539,bot#14,bot,gpt2
1112323801017008128,1146238082716336128,bot#22,bot,gpt2
25073877,1220452007389155328,human#13,human,human
1174980053668524033,1178739537272393731,bot#4,bot,gpt2
1110407881030017024,1222761391762731009,bot#9,bot,others
18839785,1240992427936083973,human#11,human,human
15088390,1049672468489629696,human#10,human,human
15088390,1223758989864816642,human#10,human,human
979586167405363200,1127450621135556608,bot#11,bot,rnn
1197716977982177280,1200643336622739456,bot#17,bot,gpt2
1213988022728810496,1219061983305195521,bot#8,bot,gpt2
1033142532136415232,1161665218637914112,human#2,human,human
1110407881030017024,1171332511596605440,bot#9,bot,others
1197916267975335939,1206380786422820869,bot#12,bot,rnn
15088390,1111804182585982976,human#10,human,human
3171109449,1052694084148707328,human#17,human,human
1174980053668524033,1230656753223839744,bot#4,bot,gpt2
1110407881030017024,1196760063253213184,bot#9,bot,others
1110407881030017024,1211693461142851584,bot#9,bot,others
705113652471439361,713950154508922880,bot#16,bot,rnn
1110686081341632512,1192773799134892034,bot#23,bot,others
721352073925627907,1216798126540935168,human#7,human,human
979586167405363200,1169034626280632322,bot#11,bot,rnn
1174980053668524033,1225084254025060353,bot#4,bot,gpt2
15088390,1010166258728235011,human#10,human,human
15088390,1032275953454444545,human#10,human,human
979586167405363200,1132765643009167361,bot#11,bot,rnn
1110407881030017024,1191188353816780800,bot#9,bot,others
1197916267975335939,1207964226012286977,bot#12,bot,rnn
1197916267975335939,1206995702964006912,bot#12,bot,rnn
16298441,1158516404200415232,human#4,human,human
1110686081341632512,1180241219219148800,bot#23,bot,others
18839785,1170529903906701312,human#11,human,human
901463089622781952,931492257231966208,bot#10,bot,others
15088390,1113834852799791109,human#10,human,human
1110686081341632512,1147112929138864133,bot#23,bot,others
979586167405363200,1141342155983560705,bot#11,bot,rnn
15088390,1063855447789133824,human#10,human,human
1174980053668524033,1220885553438187520,bot#4,bot,gpt2
1197716977982177280,1198541145128787969,bot#17,bot,gpt2
3171109449,1201913815006371842,human#17,human,human
1148250906166726656,1164935076402147329,bot#2,bot,gpt2
979586167405363200,1160760104225931264,bot#11,bot,rnn
979586167405363200,1166890497324904448,bot#11,bot,rnn
705113652471439361,707236120753545217,bot#16,bot,rnn
343587159,1165652399022858242,human#1,human,human
343587159,1201939656771813376,human#1,human,human
1174980053668524033,1190633912340344833,bot#4,bot,gpt2
1197916267975335939,1205730958521057281,bot#12,bot,rnn
188124096,47504087633244160,human#15,human,human
979586167405363200,1187848595141038080,bot#11,bot,rnn
1110307772783124480,1185163645661007872,bot#1,bot,others
1197716977982177280,1200238892324179968,bot#17,bot,gpt2
16298441,867066235246313478,human#4,human,human
901463089622781952,933485402761003008,bot#10,bot,others
295218901,1198642621272358912,human#16,human,human
16298441,778852452841975808,human#4,human,human
44196397,1139286306259816449,human#5,human,human
73100160,1220388705900408833,human#14,human,human
3171109449,991506041765552132,human#17,human,human
16298441,892065614193451009,human#4,human,human
16298441,1248203529547739136,human#4,human,human
979586167405363200,1207749727904616448,bot#11,bot,rnn
979586167405363200,1186912425938833408,bot#11,bot,rnn
1217299118776676352,1220706344388452354,bot#3,bot,gpt2
15088390,1024832544917745664,human#10,human,human
15088390,1213651239889584128,human#10,human,human
15088390,1078899177361334272,human#10,human,human
901463089622781952,933636384463585286,bot#10,bot,others
1197916267975335939,1203616295276761088,bot#12,bot,rnn
1110307772783124480,1209519137124274176,bot#1,bot,others
18839785,1130103811010207746,human#11,human,human
16298441,762153516425248768,human#4,human,human
1110686081341632512,1155266654739128320,bot#23,bot,others
979586167405363200,1205816993372237825,bot#11,bot,rnn
979586167405363200,1228496434204270593,bot#11,bot,rnn
25073877,1217274316179607553,human#13,human,human
979586167405363200,1175165019203330048,bot#11,bot,rnn
25073877,1203851127189594113,human#13,human,human
979586167405363200,1126756044674220033,bot#11,bot,rnn
979586167405363200,1190596702169747456,bot#11,bot,rnn
979586167405363200,1183832128988971008,bot#11,bot,rnn
16298441,753332771519619072,human#4,human,human
721352073925627907,1216463086766325760,human#7,human,human
15088390,1015266473592229888,human#10,human,human
1174980053668524033,1185813902287953920,bot#4,bot,gpt2
1110407881030017024,1169414877871407104,bot#9,bot,others
343587159,1178360546783047680,human#1,human,human
343587159,1184860322001227776,human#1,human,human
25073877,1205094831317553153,human#13,human,human
295218901,1183333450918416384,human#16,human,human
705113652471439361,705567837864271873,bot#16,bot,rnn
1174980053668524033,1228237064308711424,bot#4,bot,gpt2
15088390,1119238827539755008,human#10,human,human
721352073925627907,1224494227041718273,human#7,human,human
1110686081341632512,1192139622341439488,bot#23,bot,others
15088390,1111278673523433473,human#10,human,human
1110307772783124480,1194117654182690816,bot#1,bot,others
1181506547219718144,1181638557753995264,bot#15,bot,gpt2
1174980053668524033,1213404414331031553,bot#4,bot,gpt2
3171109449,1111354797150609408,human#17,human,human
3171109449,1079127903458258944,human#17,human,human
18839785,1236525044194594816,human#11,human,human
16298441,863246823997272064,human#4,human,human
1110407881030017024,1219077113531158528,bot#9,bot,others
15088390,1164552206881705984,human#10,human,human
1213988022728810496,1217431240057466880,bot#8,bot,gpt2
25073877,1198671578319458305,human#13,human,human
1148250906166726656,1175920964783300608,bot#2,bot,gpt2
1033142532136415232,1193227572643090433,human#2,human,human
3171109449,1038257164454952969,human#17,human,human
1110686081341632512,1203434038632992768,bot#23,bot,others
1197716977982177280,1198744210654011392,bot#17,bot,gpt2
1197716977982177280,1200922135943884800,bot#17,bot,gpt2
18839785,1115613002919628800,human#11,human,human
18839785,1109829868059942914,human#11,human,human
16298441,1042874630552186880,human#4,human,human
16298441,939531021573410816,human#4,human,human
1174980053668524033,1209226674497314822,bot#4,bot,gpt2
979586167405363200,1225083947429744641,bot#11,bot,rnn
979586167405363200,1191472473688002560,bot#11,bot,rnn
1197716977982177280,1200224270993022976,bot#17,bot,gpt2
295218901,1193673109817188353,human#16,human,human
1110686081341632512,1183714099500212230,bot#23,bot,others
979586167405363200,1149133493919608832,bot#11,bot,rnn
3171109449,1153840798531612672,human#17,human,human
18839785,1111665540500619265,human#11,human,human
1110307772783124480,1203116953360982016,bot#1,bot,others
1219654367403397120,1221915605776814081,bot#21,bot,gpt2
1197716977982177280,1200023894536708096,bot#17,bot,gpt2
16298441,1122256767608475648,human#4,human,human
1110307772783124480,1227155344549244930,bot#1,bot,others
1197716977982177280,1200585678070931456,bot#17,bot,gpt2
1110307772783124480,1215423041695412224,bot#1,bot,others
16298441,835956134179663873,human#4,human,human
3171109449,994773140407537666,human#17,human,human
16298441,1154166565610196992,human#4,human,human
1110407881030017024,1201199312308326400,bot#9,bot,others
15100219,1212107545868820480,human#6,human,human
1218019760669020160,1225509475550973953,bot#13,bot,gpt2
1197916267975335939,1206885213491679232,bot#12,bot,rnn
979586167405363200,1139711410726830086,bot#11,bot,rnn
1174980053668524033,1216175061364813826,bot#4,bot,gpt2
1174980053668524033,1191683075370913793,bot#4,bot,gpt2
3171109449,1083887237585166336,human#17,human,human
1197916267975335939,1205172707144425472,bot#12,bot,rnn
14260960,1277728560250269696,human#9,human,human
15088390,1203934366205763584,human#10,human,human
1110307772783124480,1188062755640602624,bot#1,bot,others
1110686081341632512,1215030454207647745,bot#23,bot,others
1110686081341632512,1197394239677554689,bot#23,bot,others
1197916267975335939,1203413136709165058,bot#12,bot,rnn
295218901,1086850211396239363,human#16,human,human
15088390,1124170269344485382,human#10,human,human
16298441,1250195323504349185,human#4,human,human
1174980053668524033,1226543274950832130,bot#4,bot,gpt2
18839785,1139870906971557888,human#11,human,human
18839785,1206945095670489090,human#11,human,human
3171109449,1077615279658680320,human#17,human,human
15088390,1204493734294933504,human#10,human,human
18839785,1187624807740788736,human#11,human,human
901463089622781952,1079809780435148806,bot#10,bot,others
15088390,1144243258471505922,human#10,human,human
16298441,852883886229114880,human#4,human,human
1174980053668524033,1204284358309187586,bot#4,bot,gpt2
15088390,1123224297084833792,human#10,human,human
721352073925627907,1214392577153126406,human#7,human,human
1110686081341632512,1140620145473155072,bot#23,bot,others
1110307772783124480,1206423740176683009,bot#1,bot,others
1174980053668524033,1202622156330323969,bot#4,bot,gpt2
3171109449,1057329755417202688,human#17,human,human
1174980053668524033,1192960744431771650,bot#4,bot,gpt2
25073877,1223002606664065030,human#13,human,human
1110686081341632512,1142522677493559296,bot#23,bot,others
15088390,1195027817060110336,human#10,human,human
16298441,816669429006073856,human#4,human,human
295218901,1199455039934341120,human#16,human,human
3171109449,1016157082863788034,human#17,human,human
1174980053668524033,1201083768993243137,bot#4,bot,gpt2
15088390,1144810253063602176,human#10,human,human
1110686081341632512,1166198688785432577,bot#23,bot,others
16298441,964465759446593536,human#4,human,human
1110307772783124480,1212403142681219072,bot#1,bot,others
16298441,883175001490419712,human#4,human,human
295218901,1201848282730893313,human#16,human,human
3171109449,1163533822719344640,human#17,human,human
979586167405363200,1226050315457183746,bot#11,bot,rnn
1110307772783124480,1186733997641986048,bot#1,bot,others
18839785,1247425711754719232,human#11,human,human
1110307772783124480,1176330450211500033,bot#1,bot,others
14260960,1270149619176157190,human#9,human,human
16298441,1083532276158230528,human#4,human,human
1174980053668524033,1212739444735954945,bot#4,bot,gpt2
1110307772783124480,1202663958538117120,bot#1,bot,others
15088390,1083393408842969088,human#10,human,human
3171109449,1128724639021195270,human#17,human,human
1174980053668524033,1185616350510665728,bot#4,bot,gpt2
343587159,1149563783955673093,human#1,human,human
16298441,1118719151172767745,human#4,human,human
979586167405363200,1144331856055111680,bot#11,bot,rnn
262794965,983837892140257280,human#8,human,human
875690868891635712,880087624429563904,bot#20,bot,rnn
18839785,1155732616714211330,human#11,human,human
901463089622781952,935146338840281090,bot#10,bot,others
979586167405363200,1214484103455657985,bot#11,bot,rnn
1174980053668524033,1209646692015857664,bot#4,bot,gpt2
875690868891635712,875695021634330628,bot#20,bot,rnn
14260960,1172658678194933760,human#9,human,human
56276182,1215347004710232064,human#12,human,human
1174980053668524033,1223856565536665600,bot#4,bot,gpt2
3171109449,1072214356883111936,human#17,human,human
56276182,1075575092212465664,human#12,human,human
16298441,1219181317176213504,human#4,human,human
1197916267975335939,1202731348374495237,bot#12,bot,rnn
14260960,1186337539193475073,human#9,human,human
721352073925627907,1217912618456735744,human#7,human,human
56276182,1083136253502009344,human#12,human,human
16298441,909890193460744197,human#4,human,human
1174980053668524033,1228574252623941632,bot#4,bot,gpt2
15088390,1055194570865074176,human#10,human,human
3171109449,984977474990804992,human#17,human,human
721352073925627907,1230285611535192064,human#7,human,human
73100160,1224755035432738818,human#14,human,human
3171109449,1214295652890488832,human#17,human,human
343587159,1202651604882612224,human#1,human,human
1197916267975335939,1204416011069378565,bot#12,bot,rnn
1197916267975335939,1203663197498204160,bot#12,bot,rnn
979586167405363200,1224208177278775296,bot#11,bot,rnn
721352073925627907,1224352729717280770,human#7,human,human
15088390,1154411951167946753,human#10,human,human
1171026136723271685,1177821992352919553,bot#14,bot,gpt2
343587159,1276584029555273729,human#1,human,human
3171109449,1057814873617383425,human#17,human,human
15088390,1072876468001136640,human#10,human,human
1197716977982177280,1199225092821135362,bot#17,bot,gpt2
979586167405363200,1147200759059996672,bot#11,bot,rnn
1171026136723271685,1218805292454023169,bot#14,bot,gpt2
979586167405363200,1163478012127404032,bot#11,bot,rnn
25073877,1214194843246829569,human#13,human,human
1197916267975335939,1203058151794368517,bot#12,bot,rnn
1197916267975335939,1207971885830606848,bot#12,bot,rnn
979586167405363200,1135543949429317635,bot#11,bot,rnn
262794965,878808370706173953,human#8,human,human
721352073925627907,1227368192512872449,human#7,human,human
979586167405363200,1225808724339544065,bot#11,bot,rnn
56276182,992936455650598912,human#12,human,human
901463089622781952,1029692317303635969,bot#10,bot,others
979586167405363200,1215661864882823169,bot#11,bot,rnn
25073877,1199180160773345283,human#13,human,human
3171109449,1053664233244803072,human#17,human,human
16298441,880616614990934016,human#4,human,human
343587159,1192994335966605312,human#1,human,human
1110307772783124480,1206302937825169410,bot#1,bot,others
1174980053668524033,1198152957092450304,bot#4,bot,gpt2
721352073925627907,1220539497584062464,human#7,human,human
901463089622781952,946350155812429824,bot#10,bot,others
721352073925627907,1223844226514817024,human#7,human,human
343587159,1179972376433496064,human#1,human,human
25073877,1226563498479640576,human#13,human,human
1217299118776676352,1227488604038955009,bot#3,bot,gpt2
1218019760669020160,1220496435218653184,bot#13,bot,gpt2
343587159,1186235825874489345,human#1,human,human
3171109449,1045747477717151746,human#17,human,human
1174980053668524033,1200019002954670081,bot#4,bot,gpt2
3171109449,1190886065290260481,human#17,human,human
1110686081341632512,1226657063171788800,bot#23,bot,others
1110686081341632512,1136543280923959297,bot#23,bot,others
15088390,1016106388349566977,human#10,human,human
1197716977982177280,1199640042664321024,bot#17,bot,gpt2
1174980053668524033,1191460358021496832,bot#4,bot,gpt2
16298441,935425757723185152,human#4,human,human
979586167405363200,1165471146340282368,bot#11,bot,rnn
1174980053668524033,1210741949302358018,bot#4,bot,gpt2
343587159,1148082316457103361,human#1,human,human
979586167405363200,1124007937259855873,bot#11,bot,rnn
3171109449,1076952287296262144,human#17,human,human
1110407881030017024,1170124551717441537,bot#9,bot,others
15088390,1066391169586749440,human#10,human,human
1174980053668524033,1208701463825829888,bot#4,bot,gpt2
1110407881030017024,1179607030140559363,bot#9,bot,others
16298441,850067469431603201,human#4,human,human
979586167405363200,1128235795163127809,bot#11,bot,rnn
15088390,1219041002490482690,human#10,human,human
15088390,1019965702977961984,human#10,human,human
25073877,1216212972391096320,human#13,human,human
18839785,1124665552171986946,human#11,human,human
1197716977982177280,1198943159851651074,bot#17,bot,gpt2
15088390,1013073444726927360,human#10,human,human
901463089622781952,945595179825639424,bot#10,bot,others
979586167405363200,1122377191726047232,bot#11,bot,rnn
1197916267975335939,1207486447336472576,bot#12,bot,rnn
1197916267975335939,1202465012188626945,bot#12,bot,rnn
25073877,1227261625167732736,human#13,human,human
18839785,1175037623800221696,human#11,human,human
1110407881030017024,1212191744986451968,bot#9,bot,others
343587159,1212051813794549760,human#1,human,human
1110686081341632512,1221432641427140610,bot#23,bot,others
1217299118776676352,1220947936764448774,bot#3,bot,gpt2
1110307772783124480,1189240516640161792,bot#1,bot,others
721352073925627907,1229238413909299200,human#7,human,human
3171109449,969069320801280006,human#17,human,human
1197916267975335939,1203482640055230464,bot#12,bot,rnn
3171109449,1037874749261660161,human#17,human,human
262794965,854157520901988352,human#8,human,human
3171109449,973231158866694145,human#17,human,human
1110407881030017024,1206544534521315328,bot#9,bot,others
18839785,1119537165866811393,human#11,human,human
979586167405363200,1204156050066116608,bot#11,bot,rnn
979586167405363200,1203310477863833602,bot#11,bot,rnn
1110407881030017024,1209941921432387584,bot#9,bot,others
